Intensity(µW/cm2/nm),Mac,,,,,,iOS,,,,,,,,
Wavelength,Full Brightness White Screen,Minimum Brightness White Screen,Full Brightness (1200K),Minimum Brightness (1200K),"Black, max brightness","Black, min brightness",White,White Medium,White Darkest,Black: Bright,Black: Medium,"Black, Blackest",Red,Red (Med),Red (Dark)
774.25,0.05,0.04,0.05,0.04,0.04,0.04,0.08,0.06,0.05,0.05,0.07,0.07,0.1,0.06,0.06
774.43,0.03,0.01,0.02,0.01,0.02,0.01,0.05,0.03,0.02,0.02,0.03,0.02,0.04,0.02,0.02
774.61,0.02,0.01,0.02,0,0.01,0.01,0.04,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.04
774.78,0.05,0.03,0.04,0.03,0.04,0.03,0.07,0.05,0.05,0.06,0.05,0.05,0.08,0.06,0.06
774.96,0.05,0.04,0.04,0.03,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.05,0.06,0.05,0.05
775.14,0.02,0,0.02,0.01,0.01,0,0.05,0.03,0.02,0.04,0.03,0.03,0.06,0.04,0.04
775.32,0.02,0,0.01,0,0.01,0.01,0.05,0.03,0.01,0.01,0.01,0.03,0.03,0.03,0.02
775.5,0.05,0.03,0.04,0.03,0.03,0.03,0.08,0.06,0.06,0.06,0.05,0.05,0.09,0.06,0.07
775.68,0.05,0.04,0.05,0.04,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.06,0.08,0.06,0.06
775.86,0.01,0,0.01,0,0,0,0.04,0.03,0.02,0.03,0.02,0.02,0.04,0.02,0.02
776.03,0.02,0.01,0.02,0.01,0.01,0.01,0.06,0.05,0.04,0.04,0.03,0.05,0.06,0.03,0.04
776.21,0.04,0.04,0.05,0.03,0.04,0.04,0.07,0.07,0.06,0.06,0.06,0.06,0.08,0.07,0.05
776.39,0.04,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.02,0.02,0.01,0.03,0.05,0.02,0.02
776.57,0.02,0,0.01,0,0,0,0.05,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03
776.75,0.03,0.02,0.03,0.03,0.02,0.02,0.06,0.05,0.05,0.06,0.05,0.05,0.07,0.05,0.05
776.93,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.02,0.01,0.04,0.02,0.04,0.02,0.02
777.11,0.05,0.04,0.05,0.04,0.05,0.04,0.07,0.06,0.05,0.06,0.05,0.05,0.07,0.05,0.04
777.28,0.02,0,0.01,0,0,0,0.05,0.04,0.03,0.04,0.03,0.03,0.05,0.03,0.03
777.46,0.03,0.02,0.03,0.02,0.03,0.02,0.06,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04
777.64,0.03,0.03,0.04,0.03,0.04,0.03,0.11,0.1,0.1,0.09,0.08,0.09,0.1,0.1,0.09
777.82,0.05,0.03,0.04,0.04,0.04,0.03,0.06,0.05,0.05,0.04,0.04,0.04,0.06,0.04,0.05
778,0.03,0.01,0.02,0.01,0.02,0.01,0.07,0.05,0.04,0.05,0.05,0.04,0.07,0.04,0.04
778.18,0.03,0.02,0.03,0.02,0.02,0.02,0.08,0.05,0.06,0.05,0.05,0.05,0.07,0.06,0.04
778.35,0.04,0.03,0.04,0.03,0.03,0.03,0.06,0.05,0.05,0.05,0.05,0.04,0.07,0.06,0.04
778.53,0.05,0.04,0.05,0.04,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.06,0.06,0.05,0.04
778.71,0.03,0.02,0.03,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.02
778.89,0.02,0,0.01,0,0.01,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.03,0.02,0.02
779.07,0.05,0.04,0.05,0.04,0.05,0.04,0.09,0.09,0.07,0.09,0.07,0.07,0.09,0.07,0.08
779.25,0.04,0.03,0.03,0.03,0.03,0.03,0.08,0.07,0.06,0.07,0.05,0.07,0.09,0.07,0.07
779.42,0.01,0,0.01,0,0,0,0.05,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.02
779.6,0.02,0,0.01,0.01,0.01,0.01,0.05,0.04,0.02,0.03,0.02,0.03,0.05,0.02,0.02
779.78,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.05,0.02,0.03
779.96,0.06,0.05,0.06,0.05,0.06,0.05,0.1,0.09,0.08,0.09,0.08,0.1,0.11,0.1,0.1
780.14,0.01,-0.01,0,0,0,0,0.03,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.02
780.32,0.03,0.02,0.03,0.01,0.02,0.02,0.07,0.05,0.06,0.06,0.06,0.05,0.07,0.06,0.06
780.49,0.04,0.03,0.04,0.03,0.03,0.04,0.05,0.05,0.03,0.03,0.03,0.04,0.05,0.04,0.03
780.67,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.03,0.04,0.03,0.02,0.03,0.05,0.04,0.03
780.85,0.02,0,0.01,0,0.01,0,0.04,0.01,0.02,0.04,0.02,0.01,0.05,0.01,0.03
781.03,0.01,0,0.01,0,0.01,0,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01
781.21,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02
781.38,0.04,0.03,0.04,0.03,0.03,0.03,0.07,0.05,0.05,0.05,0.06,0.05,0.07,0.05,0.06
781.56,0.03,0.01,0.02,0.01,0.02,0.02,0.04,0.03,0.04,0.04,0.04,0.01,0.04,0.03,0.03
781.74,0.01,-0.01,0,-0.01,0,-0.01,0.03,0.01,0.01,0.01,0,0.01,0.02,0.01,0.01
781.92,0.04,0.03,0.05,0.03,0.04,0.04,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.03
782.1,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.06,0.05,0.03
782.27,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.01,0.02,0.01,0.02,0.05,0.04,0.04
782.45,0.01,0,0,-0.01,0,-0.01,0,0,-0.01,-0.02,-0.01,-0.02,0,0,-0.01
782.63,0.06,0.05,0.05,0.05,0.06,0.05,0.11,0.1,0.11,0.1,0.1,0.11,0.12,0.09,0.11
782.81,0.04,0.03,0.04,0.03,0.05,0.03,0.09,0.06,0.05,0.05,0.06,0.06,0.08,0.06,0.05
782.99,0.02,0.01,0.02,0,0.01,0.01,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04
783.16,0.01,0,0.01,0,0.01,0,0.05,0.04,0.04,0.04,0.04,0.05,0.06,0.03,0.03
783.34,0.05,0.03,0.04,0.04,0.04,0.04,0.06,0.05,0.04,0.04,0.04,0.04,0.05,0.05,0.03
783.52,0.05,0.04,0.04,0.03,0.04,0.03,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.08,0.08
783.7,0.02,0.01,0.02,0.01,0.01,0.01,0.05,0.03,0.04,0.04,0.03,0.03,0.05,0.04,0.03
783.88,0.04,0.03,0.04,0.03,0.03,0.04,0.06,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05
784.05,0.04,0.04,0.04,0.03,0.04,0.03,0.08,0.05,0.05,0.06,0.03,0.06,0.06,0.04,0.05
784.23,0.05,0.04,0.05,0.03,0.04,0.04,0.08,0.07,0.07,0.07,0.08,0.07,0.1,0.07,0.07
784.41,0.03,0.02,0.02,0.02,0.03,0.02,0.07,0.06,0.06,0.05,0.06,0.05,0.07,0.04,0.05
784.59,0.02,0.01,0.02,0.01,0.02,0.02,0.09,0.06,0.06,0.07,0.04,0.06,0.07,0.07,0.07
784.76,0.05,0.04,0.05,0.04,0.05,0.04,0.08,0.07,0.08,0.09,0.07,0.08,0.08,0.07,0.08
784.94,0.06,0.04,0.05,0.04,0.05,0.04,0.1,0.08,0.09,0.09,0.08,0.09,0.1,0.09,0.1
785.12,0.03,0.01,0.03,0.02,0.02,0.02,0.05,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.05
785.3,0.02,0.01,0.02,0.01,0.02,0.01,0.05,0.03,0.04,0.05,0.03,0.04,0.05,0.04,0.05
785.48,0.05,0.05,0.06,0.05,0.05,0.05,0.08,0.07,0.06,0.06,0.06,0.06,0.08,0.06,0.05
785.65,0.04,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.05,0.03,0.03
785.83,0.01,0,0.01,0,0,0.01,0.05,0.03,0.02,0.02,0.01,0.02,0.03,0.01,0.03
786.01,0.02,0.01,0.01,0.01,0.01,0.01,0.05,0.04,0.04,0.04,0.03,0.04,0.05,0.03,0.05
786.19,0.06,0.05,0.06,0.05,0.06,0.05,0.1,0.11,0.09,0.09,0.1,0.1,0.11,0.1,0.1
786.36,0.06,0.05,0.06,0.05,0.06,0.05,0.1,0.1,0.09,0.09,0.1,0.1,0.12,0.1,0.09
786.54,0.03,0.01,0.02,0.01,0.02,0.02,0.08,0.06,0.05,0.06,0.06,0.06,0.07,0.05,0.05
786.72,0.01,-0.01,0,-0.01,0,0,0.02,0.01,0,0,0,0,0.02,0.01,0.01
786.9,0.06,0.04,0.05,0.04,0.05,0.04,0.08,0.07,0.08,0.09,0.07,0.07,0.08,0.08,0.08
787.07,0.05,0.04,0.05,0.03,0.05,0.04,0.11,0.08,0.09,0.09,0.08,0.08,0.1,0.09,0.08
787.25,0.02,0,0.01,0,0.01,0,0.04,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02
787.43,0.02,0.01,0.02,0.01,0.02,0.01,0.08,0.05,0.06,0.04,0.05,0.05,0.07,0.05,0.06
787.61,0.05,0.04,0.04,0.03,0.04,0.03,0.09,0.07,0.06,0.07,0.08,0.07,0.08,0.07,0.08
787.78,0.05,0.03,0.04,0.03,0.04,0.04,0.06,0.06,0.06,0.05,0.05,0.04,0.07,0.06,0.06
787.96,0.03,0.02,0.03,0.01,0.03,0.02,0.08,0.08,0.07,0.07,0.06,0.07,0.08,0.07,0.06
788.14,0.02,0.01,0.02,0.01,0.01,0.01,0.06,0.03,0.04,0.03,0.03,0.03,0.06,0.05,0.04
788.32,0.05,0.04,0.05,0.04,0.05,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.05,0.05,0.04
788.49,0.05,0.04,0.05,0.04,0.05,0.05,0.1,0.09,0.09,0.09,0.08,0.08,0.11,0.08,0.08
788.67,0.02,0.02,0.02,0.01,0.03,0.02,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.04
788.85,0.02,0.01,0.01,0,0.01,0.01,0.03,0.01,0.01,0.03,0.01,0.02,0.04,0.02,0
789.03,0.06,0.04,0.05,0.04,0.04,0.04,0.1,0.1,0.07,0.09,0.09,0.09,0.1,0.09,0.08
789.2,0.06,0.06,0.06,0.05,0.06,0.06,0.08,0.07,0.05,0.05,0.05,0.06,0.07,0.06,0.06
789.38,0.01,0.01,0.02,0.01,0.01,0.01,0.06,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.04
789.56,0.02,0.01,0.02,0.01,0.02,0.02,0.06,0.05,0.05,0.04,0.04,0.05,0.07,0.05,0.05
789.74,0.04,0.03,0.04,0.03,0.04,0.03,0.06,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.05
789.91,0.05,0.04,0.05,0.04,0.05,0.04,0.11,0.08,0.08,0.09,0.09,0.08,0.09,0.08,0.07
790.09,0.03,0.02,0.03,0.02,0.02,0.02,0.08,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.07
790.27,0.02,0.01,0.02,0.01,0.02,0.01,0.04,0.03,0.04,0.04,0.02,0.02,0.06,0.03,0.03
790.44,0.07,0.06,0.06,0.06,0.06,0.06,0.13,0.13,0.11,0.1,0.12,0.12,0.12,0.12,0.11
790.62,0.04,0.03,0.04,0.03,0.03,0.03,0.05,0.03,0.04,0.06,0.03,0.05,0.06,0.03,0.05
790.8,0.01,-0.01,0,-0.01,0,0.01,0.03,0.02,0.03,0.02,0.01,0,0.02,0.02,0.02
790.98,0.02,0.01,0.02,0.01,0.02,0.02,0.06,0.04,0.04,0.05,0.03,0.05,0.06,0.04,0.04
791.15,0.05,0.04,0.05,0.04,0.04,0.04,0.12,0.09,0.1,0.11,0.1,0.1,0.12,0.1,0.1
791.33,0.07,0.05,0.07,0.07,0.07,0.06,0.11,0.09,0.09,0.1,0.08,0.1,0.11,0.1,0.11
791.51,0.01,0,0.01,0,0,0.01,0.03,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.02
791.68,0.02,0.01,0.02,0.01,0.02,0.01,0.06,0.05,0.05,0.04,0.04,0.05,0.07,0.05,0.05
791.86,0.06,0.05,0.06,0.05,0.05,0.05,0.1,0.08,0.06,0.07,0.06,0.07,0.08,0.08,0.07
792.04,0.06,0.05,0.06,0.05,0.06,0.05,0.07,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04
792.22,0.02,0.01,0.01,0,0.01,0.01,0.04,0.04,0.03,0.04,0.03,0.02,0.05,0.03,0.03
792.39,0.03,0.02,0.03,0.02,0.04,0.03,0.09,0.08,0.08,0.07,0.06,0.07,0.08,0.09,0.07
792.57,0.05,0.04,0.04,0.03,0.04,0.04,0.11,0.09,0.1,0.09,0.1,0.09,0.09,0.1,0.11
792.75,0.06,0.05,0.06,0.05,0.06,0.05,0.1,0.1,0.08,0.1,0.08,0.08,0.11,0.09,0.11
792.92,0.01,0,0,0,0,0,0.05,0.03,0.04,0.03,0.02,0.03,0.04,0.03,0.03
793.1,0.02,0.01,0.01,0.01,0.01,0.01,0.06,0.06,0.05,0.04,0.06,0.06,0.07,0.04,0.05
793.28,0.05,0.04,0.05,0.03,0.05,0.04,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.09
793.45,0.07,0.05,0.05,0.05,0.06,0.05,0.14,0.11,0.11,0.12,0.1,0.09,0.11,0.1,0.12
793.63,0.03,0.02,0.03,0.02,0.03,0.03,0.08,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.05
793.81,0.02,0.01,0.02,0.01,0.02,0.01,0.07,0.05,0.05,0.05,0.04,0.03,0.07,0.05,0.04
793.99,0.05,0.04,0.05,0.04,0.05,0.04,0.06,0.03,0.04,0.05,0.05,0.04,0.05,0.05,0.04
794.16,0.05,0.04,0.05,0.04,0.05,0.05,0.09,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.07
794.34,0.03,0.01,0.02,0.02,0.02,0.01,0.06,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.03
794.52,0.02,0.01,0.02,0.01,0.02,0.01,0.07,0.05,0.07,0.07,0.05,0.04,0.07,0.05,0.06
794.69,0.06,0.04,0.06,0.04,0.06,0.05,0.07,0.07,0.07,0.08,0.07,0.08,0.1,0.08,0.07
794.87,0.05,0.04,0.04,0.04,0.05,0.04,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.09,0.07
795.05,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.03,0.03,0.01,0.02,0.04,0.03,0.03
795.22,0.03,0.02,0.03,0.03,0.03,0.02,0.07,0.08,0.06,0.07,0.07,0.08,0.07,0.06,0.07
795.4,0.06,0.05,0.05,0.04,0.05,0.05,0.14,0.09,0.12,0.11,0.1,0.12,0.12,0.1,0.12
795.58,0.06,0.05,0.05,0.05,0.05,0.05,0.15,0.1,0.11,0.12,0.11,0.1,0.12,0.12,0.11
795.75,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.03,0.02,0.01,0.03,0.03,0.02
795.93,0,-0.01,0,-0.01,0,0,0.03,0.05,0.04,0.03,0.02,0.02,0.05,0.04,0.03
796.11,0.07,0.06,0.06,0.05,0.07,0.05,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.07
796.28,0.05,0.05,0.05,0.04,0.05,0.04,0.08,0.07,0.06,0.07,0.07,0.06,0.09,0.06,0.06
796.46,0.01,0.01,0.01,0.01,0.02,0.01,0.04,0.01,0.02,0.04,0.02,0.02,0.03,0.03,0.02
796.64,0.01,0,0.01,0,0.01,0,0.05,0.04,0.04,0.05,0.03,0.03,0.05,0.03,0.04
796.81,0.05,0.05,0.05,0.05,0.05,0.05,0.11,0.09,0.11,0.1,0.08,0.09,0.1,0.09,0.09
796.99,0.06,0.04,0.05,0.04,0.05,0.05,0.09,0.08,0.09,0.08,0.07,0.07,0.09,0.08,0.08
797.17,0.02,0.01,0.02,0.01,0.02,0.01,0.04,0.04,0.05,0.04,0.02,0.03,0.06,0.03,0.04
797.34,0.01,0,0.01,0,0.01,0,0.06,0.04,0.05,0.03,0.04,0.03,0.06,0.04,0.05
797.52,0.06,0.05,0.06,0.05,0.06,0.05,0.14,0.13,0.12,0.14,0.13,0.13,0.15,0.14,0.12
797.7,0.06,0.05,0.06,0.05,0.06,0.05,0.14,0.11,0.13,0.12,0.11,0.11,0.13,0.12,0.12
797.87,0.01,0,0.01,0,0.01,-0.01,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.01
798.05,0.02,0.01,0.01,0.01,0.02,0.01,0.05,0.05,0.05,0.04,0.03,0.04,0.06,0.04,0.03
798.23,0.06,0.04,0.06,0.04,0.05,0.05,0.07,0.07,0.07,0.05,0.07,0.06,0.08,0.07,0.07
798.4,0.07,0.05,0.06,0.05,0.06,0.05,0.08,0.07,0.08,0.08,0.06,0.07,0.08,0.07,0.06
798.58,0.04,0.03,0.04,0.04,0.04,0.04,0.11,0.08,0.08,0.09,0.08,0.08,0.11,0.09,0.09
798.76,0.01,0,0.01,0,0.01,0,0.03,0.01,0.02,0.01,0.01,0.01,0.03,0.01,0.01
798.93,0.05,0.04,0.04,0.03,0.04,0.04,0.09,0.1,0.1,0.09,0.08,0.07,0.1,0.1,0.09
799.11,0.06,0.05,0.06,0.05,0.05,0.05,0.08,0.07,0.08,0.08,0.05,0.05,0.09,0.06,0.07
799.29,0.03,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.03
799.46,0.03,0.02,0.02,0.02,0.03,0.02,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.07,0.06
799.64,0.07,0.06,0.06,0.06,0.07,0.07,0.16,0.15,0.14,0.16,0.15,0.15,0.17,0.15,0.16
799.81,0.06,0.05,0.05,0.04,0.06,0.05,0.14,0.13,0.12,0.13,0.11,0.13,0.12,0.14,0.12
799.99,0.02,0.01,0.02,0.01,0.01,0.01,0.07,0.04,0.05,0.06,0.05,0.03,0.05,0.05,0.04
800.17,0.02,0.01,0.01,0.01,0.01,0.01,0.04,0.03,0.02,0.03,0.01,0.02,0.04,0.02,0.01
800.34,0.06,0.05,0.06,0.05,0.05,0.05,0.07,0.08,0.08,0.07,0.08,0.06,0.08,0.06,0.07
800.52,0.06,0.05,0.05,0.04,0.05,0.05,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.1,0.09
800.7,0.03,0.03,0.03,0.02,0.03,0.03,0.08,0.08,0.08,0.08,0.07,0.06,0.09,0.08,0.06
800.87,0.01,0.01,0.01,0,0.01,0,0.06,0.05,0.04,0.06,0.04,0.05,0.05,0.05,0.04
801.05,0.05,0.04,0.05,0.03,0.05,0.04,0.08,0.07,0.05,0.06,0.06,0.05,0.09,0.06,0.06
801.22,0.07,0.06,0.07,0.06,0.07,0.06,0.12,0.13,0.12,0.13,0.12,0.11,0.13,0.11,0.12
801.4,0.04,0.03,0.04,0.02,0.03,0.03,0.07,0.08,0.06,0.07,0.06,0.05,0.07,0.07,0.05
801.58,0.03,0.02,0.03,0.03,0.03,0.03,0.08,0.07,0.07,0.08,0.07,0.06,0.09,0.07,0.09
801.75,0.06,0.04,0.05,0.04,0.05,0.04,0.07,0.05,0.06,0.07,0.06,0.06,0.07,0.06,0.07
801.93,0.06,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.05,0.02,0.05
802.11,0.03,0.01,0.02,0.01,0.03,0.01,0.09,0.07,0.08,0.07,0.07,0.08,0.09,0.07,0.07
802.28,0.03,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.02
802.46,0.06,0.05,0.06,0.04,0.05,0.05,0.08,0.07,0.07,0.08,0.06,0.08,0.08,0.08,0.09
802.63,0.05,0.04,0.05,0.05,0.06,0.05,0.11,0.08,0.09,0.09,0.09,0.09,0.11,0.09,0.09
802.81,0.02,0,0.01,0,0.02,0.01,0.03,0.02,0.03,0.01,0.04,0.03,0.05,0.03,0.03
802.99,0.03,0.02,0.03,0.02,0.03,0.02,0.09,0.07,0.07,0.08,0.06,0.07,0.08,0.07,0.06
803.16,0.07,0.05,0.06,0.06,0.07,0.06,0.12,0.1,0.1,0.1,0.12,0.1,0.11,0.12,0.11
803.34,0.06,0.05,0.05,0.04,0.06,0.05,0.05,0.03,0.05,0.05,0.05,0.04,0.06,0.05,0.04
803.51,0.02,0.01,0.01,0.01,0.02,0.01,0.07,0.04,0.03,0.06,0.05,0.05,0.04,0.03,0.02
803.69,0,-0.01,0,-0.01,0,0,-0.01,0,-0.03,-0.01,-0.03,-0.02,0.01,-0.04,-0.02
803.87,0.06,0.05,0.06,0.05,0.06,0.05,0.09,0.1,0.08,0.07,0.06,0.09,0.11,0.09,0.08
804.04,0.06,0.05,0.06,0.05,0.07,0.06,0.07,0.06,0.04,0.05,0.05,0.04,0.07,0.06,0.07
804.22,0.02,0.01,0.02,0.01,0.01,0.01,0.05,0.03,0.04,0.05,0.01,0.04,0.05,0.03,0.05
804.39,0.02,0.01,0.01,0.01,0.02,0.01,0.08,0.07,0.06,0.06,0.05,0.06,0.08,0.06,0.07
804.57,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.04
804.75,0.06,0.05,0.05,0.05,0.06,0.05,0.09,0.09,0.1,0.08,0.06,0.09,0.1,0.09,0.11
804.92,0.03,0.02,0.03,0.02,0.03,0.03,0.04,0.02,0.03,0.05,0.03,0.03,0.05,0.04,0.03
805.1,0.02,0.01,0.02,0.01,0.02,0.02,0.05,0.05,0.04,0.05,0.03,0.04,0.06,0.03,0.03
805.27,0.07,0.06,0.06,0.06,0.07,0.06,0.11,0.09,0.09,0.1,0.09,0.08,0.09,0.09,0.08
805.45,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.03
805.63,0.02,0.02,0.02,0.01,0.02,0.02,0.05,0.05,0.04,0.05,0.04,0.05,0.05,0.04,0.05
805.8,0,-0.01,0,-0.02,-0.01,-0.01,0.02,0.01,0.01,0.02,0,-0.01,0.03,0.02,0.02
805.98,0.05,0.04,0.05,0.04,0.05,0.04,0.06,0.07,0.04,0.06,0.04,0.05,0.05,0.04,0.06
806.15,0.06,0.05,0.06,0.06,0.07,0.06,0.08,0.04,0.05,0.07,0.06,0.05,0.07,0.07,0.06
806.33,0.04,0.03,0.04,0.03,0.03,0.03,0.09,0.08,0.07,0.08,0.07,0.08,0.08,0.07,0.07
806.5,0.03,0.01,0.02,0.02,0.02,0.02,0.07,0.06,0.07,0.05,0.04,0.05,0.07,0.06,0.05
806.68,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.03,0.03,0.03,0.06,0.04,0.03
806.86,0.06,0.05,0.06,0.05,0.06,0.05,0.13,0.11,0.12,0.14,0.12,0.14,0.12,0.12,0.1
807.03,0.03,0.02,0.03,0.02,0.03,0.01,0.08,0.05,0.07,0.08,0.07,0.07,0.07,0.08,0.05
807.21,0.01,-0.01,0,0,0,0,0.04,0.01,0.02,0.03,0.02,0.03,0.04,0.02,0.04
807.38,0.06,0.06,0.07,0.06,0.06,0.06,0.11,0.12,0.1,0.12,0.11,0.12,0.13,0.12,0.13
807.56,0.06,0.04,0.05,0.04,0.06,0.05,0.06,0.05,0.04,0.06,0.06,0.04,0.08,0.06,0.06
807.73,0.01,0,0.01,0,0.01,0,0.05,0.04,0.03,0.04,0.04,0.01,0.05,0.03,0.04
807.91,0.01,0,0,-0.01,0.01,-0.01,0.04,0,0.02,0.02,0.02,0.02,0.01,0.01,0.03
808.08,0.07,0.06,0.06,0.06,0.07,0.06,0.11,0.09,0.1,0.12,0.1,0.09,0.11,0.1,0.09
808.26,0.07,0.06,0.07,0.06,0.08,0.07,0.09,0.11,0.1,0.09,0.1,0.08,0.09,0.1,0.07
808.44,0.03,0.02,0.03,0.02,0.03,0.02,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.1,0.1
808.61,0.04,0.02,0.02,0.02,0.03,0.03,0.08,0.06,0.05,0.06,0.06,0.08,0.07,0.08,0.04
808.79,0.08,0.05,0.07,0.07,0.08,0.07,0.12,0.12,0.12,0.12,0.11,0.12,0.13,0.13,0.12
808.96,0.07,0.06,0.07,0.05,0.08,0.07,0.15,0.11,0.13,0.15,0.13,0.12,0.14,0.14,0.14
809.14,0.03,0.02,0.02,0.02,0.03,0.01,0.08,0.08,0.09,0.09,0.07,0.07,0.08,0.06,0.07
809.31,0,-0.01,0,-0.01,0.01,-0.01,0.05,0.01,0.04,0.04,0.03,0.01,0.03,0.03,0.04
809.49,0.05,0.03,0.05,0.04,0.05,0.04,0.14,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.13
809.66,0.07,0.06,0.07,0.06,0.07,0.07,0.1,0.1,0.08,0.1,0.09,0.09,0.11,0.11,0.09
809.84,0.05,0.03,0.03,0.03,0.04,0.03,0.07,0.07,0.06,0.05,0.05,0.05,0.08,0.06,0.05
810.01,0.01,0,0.01,0,0.02,0,0.02,0.01,0.02,0.01,0,0,0.02,0.03,0
810.19,0.08,0.07,0.07,0.07,0.08,0.06,0.13,0.12,0.11,0.13,0.12,0.13,0.14,0.12,0.12
810.37,0.07,0.06,0.07,0.05,0.07,0.06,0.1,0.08,0.08,0.09,0.09,0.08,0.11,0.1,0.09
810.54,0.03,0.02,0.03,0.01,0.02,0.02,0.11,0.09,0.08,0.09,0.08,0.07,0.07,0.07,0.06
810.72,0.02,0.02,0.01,0,0.02,0.01,0.08,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.06
810.89,0.09,0.09,0.09,0.08,0.09,0.09,0.13,0.14,0.14,0.14,0.13,0.15,0.15,0.12,0.11
811.07,0.06,0.04,0.05,0.04,0.06,0.04,0.05,0.06,0.08,0.06,0.05,0.05,0.08,0.06,0.06
811.24,0.01,0,0.01,0,0.01,0.01,0.08,0.06,0.07,0.06,0.04,0.06,0.07,0.05,0.05
811.42,0.04,0.02,0.03,0.03,0.04,0.03,0.09,0.09,0.08,0.08,0.06,0.08,0.08,0.07,0.09
811.59,0.09,0.08,0.09,0.08,0.09,0.08,0.17,0.14,0.15,0.14,0.12,0.14,0.15,0.15,0.16
811.77,0.07,0.05,0.07,0.06,0.07,0.06,0.1,0.1,0.1,0.08,0.09,0.07,0.11,0.09,0.09
811.94,0.06,0.04,0.05,0.05,0.06,0.05,0.11,0.08,0.08,0.08,0.08,0.07,0.09,0.07,0.09
812.12,0.02,0,0.02,0.01,0.02,0.01,0.04,0.02,0.03,0.04,0.01,0.04,0.04,0.03,0.02
812.29,0.1,0.09,0.1,0.09,0.1,0.09,0.15,0.13,0.14,0.13,0.11,0.14,0.14,0.14,0.12
812.47,0.06,0.05,0.06,0.05,0.07,0.05,0.1,0.08,0.08,0.1,0.06,0.07,0.11,0.09,0.08
812.64,0.04,0.03,0.04,0.02,0.05,0.03,0.1,0.07,0.09,0.09,0.08,0.09,0.08,0.08,0.1
812.82,0.02,0.01,0.01,0.01,0.02,0.02,0.05,0.04,0.07,0.06,0.06,0.05,0.08,0.03,0.06
